Series,Episode,Negative,Neutral,Positive,Sentiment
09,07,0.33103606,0.5255015,0.14346243,neutral
09,07,0.7690695,0.21329904,0.017631479,negative
09,07,0.8668621,0.12599869,0.0071391794,negative
09,07,0.88620603,0.10536781,0.008426174,negative
09,07,0.3864442,0.5409436,0.07261217,neutral
09,07,0.03886048,0.8803568,0.08078272,neutral
09,07,0.5121061,0.4232011,0.064692765,negative
09,07,0.83259535,0.15886721,0.008537468,negative
09,07,0.63762265,0.3381912,0.024186093,negative
09,07,0.49739042,0.37197572,0.13063385,negative
09,07,0.08668209,0.59738475,0.31593317,neutral
09,07,0.04462839,0.22084777,0.73452383,positive
09,07,0.756497,0.23515688,0.008346145,negative
09,07,0.113373645,0.8479284,0.038698047,neutral
09,07,0.5000134,0.46558547,0.03440118,negative
09,07,0.4007912,0.56637454,0.03283425,neutral
09,07,0.73088056,0.24915606,0.019963345,negative
09,07,0.52884924,0.4219255,0.049225226,negative
09,07,0.0625665,0.74135,0.19608349,neutral
09,07,0.60231405,0.37478828,0.022897713,negative
09,07,0.8776758,0.113174774,0.009149547,negative
09,07,0.12597635,0.8349188,0.0391049,neutral
09,07,0.7704721,0.22106613,0.008461851,negative
09,07,0.832688,0.15937728,0.007934636,negative
09,07,0.8136977,0.18013066,0.0061716726,negative
09,07,0.82232845,0.16440208,0.013269386,negative
09,07,0.74630743,0.24300613,0.010686425,negative
09,07,0.42625007,0.5422438,0.031506196,neutral
09,07,0.019725747,0.2720589,0.70821536,positive
09,07,0.07220379,0.8525638,0.07523236,neutral
09,07,0.6955685,0.27216902,0.032262508,negative
09,07,0.9165684,0.078363076,0.005068531,negative
09,07,0.39233556,0.47025833,0.13740616,neutral
09,07,0.7446669,0.24272007,0.012613024,negative
09,07,0.568707,0.41787687,0.01341616,negative
09,07,0.80559814,0.16843858,0.025963327,negative
09,07,0.12979335,0.63210106,0.23810567,neutral
09,07,0.0061315103,0.24467452,0.74919397,positive
09,07,0.004263105,0.0899988,0.90573806,positive
09,07,0.1090695,0.7957427,0.09518785,neutral
09,07,0.20049775,0.70728207,0.09222018,neutral
09,07,0.38950002,0.56066555,0.04983448,neutral
09,07,0.44911572,0.53031,0.020574301,neutral
09,07,0.7658875,0.21971339,0.014399049,negative
09,07,0.10972957,0.6814047,0.20886569,neutral
09,07,0.0047445227,0.79295105,0.20230442,neutral
09,07,0.61121196,0.36794552,0.020842506,negative
09,07,0.43637493,0.4841573,0.079467796,neutral
09,07,0.43398547,0.5475653,0.018449318,neutral
09,07,0.75077266,0.22782505,0.021402262,negative
09,07,0.17041312,0.75825953,0.071327396,neutral
09,07,0.81160486,0.17286476,0.015530462,negative
09,07,0.4760267,0.50412536,0.019847909,neutral
09,07,0.5609587,0.3918353,0.04720601,negative
09,07,0.050907437,0.5820064,0.36708623,neutral
09,07,0.8105662,0.17933199,0.010101737,negative
09,07,0.80546385,0.18642363,0.008112506,negative
09,07,0.5680768,0.4071227,0.024800578,negative
09,07,0.8811639,0.11056941,0.008266649,negative
09,07,0.73102766,0.25763446,0.0113379685,negative
09,07,0.8854486,0.102867655,0.011683775,negative
09,07,0.09725191,0.45861155,0.44413656,neutral
09,07,0.81334764,0.14393651,0.042715874,negative
09,07,0.29324368,0.59210193,0.11465441,neutral
09,07,0.7512776,0.21612836,0.032594062,negative
09,07,0.7396578,0.24822403,0.0121181,negative
09,07,0.4934538,0.44085985,0.065686405,negative
09,07,0.5709135,0.41324976,0.015836729,negative
09,07,0.01238932,0.18712902,0.8004817,positive
09,07,0.7425279,0.2308666,0.026605474,negative
09,07,0.62820166,0.35260096,0.019197403,negative
09,07,0.8387004,0.14239298,0.018906625,negative
09,07,0.6613497,0.31338444,0.025265848,negative
09,08,0.018576434,0.051324908,0.93009865,positive
09,08,0.9115185,0.0779685,0.010512956,negative
09,08,0.06940032,0.5793556,0.35124412,neutral
09,08,0.0024420302,0.190286,0.807272,positive
09,08,0.016761705,0.38373277,0.5995055,positive
09,08,0.0029397702,0.011549635,0.9855106,positive
09,08,0.12387902,0.29014534,0.58597565,positive
09,08,0.020972043,0.14839043,0.8306376,positive
09,08,0.019620426,0.09575229,0.8846273,positive
09,08,0.08460366,0.12965165,0.78574467,positive
09,08,0.06700774,0.847802,0.08519022,neutral
09,08,0.67197293,0.3174583,0.010568719,negative
09,08,0.07067717,0.56951433,0.3598085,neutral
09,08,0.00641475,0.041406147,0.9521791,positive
09,08,0.178922,0.79557854,0.025499456,neutral
09,08,0.00494387,0.018789573,0.9762666,positive
09,08,0.056718018,0.8662031,0.077078804,neutral
09,08,0.0033152108,0.010351344,0.98633343,positive
09,08,0.0040923147,0.01758217,0.9783255,positive
09,08,0.0144612305,0.20285669,0.78268206,positive
09,08,0.003181215,0.01613052,0.9806882,positive
09,08,0.010187547,0.031961415,0.957851,positive
09,08,0.017577896,0.023975484,0.95844656,positive
09,08,0.008327565,0.04521114,0.9464613,positive
09,08,0.056775488,0.83288276,0.1103417,neutral
09,08,0.35863414,0.46356595,0.17779988,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.046588693,0.16255648,0.7908548,positive
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.045159765,0.65128744,0.30355278,neutral
09,08,0.14601313,0.788691,0.06529597,neutral
09,08,0.020541593,0.08794508,0.8915133,positive
09,08,0.010203153,0.043898776,0.94589806,positive
09,08,0.88733786,0.10093659,0.011725611,negative
09,08,0.0047451686,0.012973956,0.9822809,positive
09,08,0.08396078,0.16242748,0.7536118,positive
09,08,0.17730536,0.5951742,0.22752048,neutral
09,08,0.010496897,0.019755991,0.96974707,positive
09,08,0.010455113,0.44210497,0.54743993,positive
09,08,0.7830538,0.19143377,0.025512377,negative
09,08,0.0037707791,0.012308432,0.9839208,positive
09,08,0.7745583,0.17133798,0.0541037,negative
09,08,0.006807139,0.021116942,0.97207594,positive
09,08,0.003931579,0.012291535,0.9837768,positive
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.8500513,0.13446838,0.015480267,negative
09,08,0.014292562,0.09356096,0.89214647,positive
09,08,0.16080537,0.28272384,0.5564708,positive
09,08,0.21321353,0.74917996,0.03760646,neutral
09,08,0.03663225,0.8567439,0.106623895,neutral
09,08,0.08938769,0.87273353,0.037878755,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.1106928,0.18871985,0.70058733,positive
09,08,0.7756347,0.21133298,0.013032331,negative
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.010076426,0.042140353,0.9477833,positive
09,08,0.014819416,0.17533754,0.80984306,positive
09,08,0.008937682,0.24415001,0.7469123,positive
09,08,0.009997691,0.027940772,0.9620615,positive
09,08,0.0047799447,0.011012588,0.98420745,positive
09,08,0.86026746,0.12870573,0.011026923,negative
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.33499688,0.45703736,0.20796575,neutral
09,08,0.0697649,0.4135035,0.51673156,positive
09,08,0.807799,0.14063573,0.051565308,negative
09,08,0.002626117,0.01412221,0.9832517,positive
09,08,0.04289777,0.88170135,0.07540092,neutral
09,08,0.0062601482,0.02402424,0.9697156,positive
09,08,0.01528276,0.16057913,0.82413805,positive
09,08,0.47640565,0.48455065,0.039043754,neutral
09,08,0.0060825325,0.010743124,0.9831744,positive
09,08,0.013299328,0.1072989,0.87940174,positive
09,08,0.03673684,0.06473884,0.89852434,positive
09,08,0.007084995,0.028732512,0.96418256,positive
09,08,0.52002394,0.4570034,0.022972599,negative
09,08,0.0047181547,0.0072774966,0.9880043,positive
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.3232441,0.66050947,0.016246399,neutral
09,08,0.19955248,0.7197204,0.0807271,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.016434707,0.05309756,0.9304678,positive
09,08,0.034764793,0.24185014,0.7233851,positive
09,08,0.06977406,0.8883027,0.041923348,neutral
09,08,0.3259156,0.5531447,0.120939665,neutral
09,08,0.8722961,0.102265395,0.025438586,negative
09,08,0.01204348,0.13720806,0.8507485,positive
09,08,0.6058409,0.21507023,0.17908885,negative
09,08,0.015881909,0.04910195,0.93501616,positive
09,08,0.11695862,0.85018253,0.032858893,neutral
09,08,0.0025808897,0.0076948777,0.9897243,positive
09,08,0.08015514,0.82918334,0.09066161,neutral
09,08,0.6462447,0.32128406,0.0324712,negative
09,08,0.016935455,0.030805275,0.95225924,positive
09,08,0.70187914,0.27466217,0.023458736,negative
09,08,0.21773088,0.25406006,0.5282091,positive
09,08,0.39207837,0.5439862,0.063935444,neutral
09,08,0.09454582,0.23048198,0.6749722,positive
09,08,0.082374044,0.23206793,0.685558,positive
09,08,0.41738534,0.5672801,0.01533455,neutral
09,08,0.010821879,0.7589586,0.23021959,neutral
09,08,0.06518787,0.6407754,0.29403678,neutral
09,08,0.004303987,0.026574463,0.9691216,positive
09,08,0.024688058,0.91186875,0.063443206,neutral
09,08,0.1513193,0.83354795,0.015132697,neutral
09,08,0.7619971,0.18108657,0.056916367,negative
09,08,0.023750335,0.02556392,0.9506858,positive
09,08,0.021856783,0.13012218,0.84802103,positive
09,08,0.46630067,0.45479354,0.07890582,negative
09,08,0.28991538,0.5255291,0.18455553,neutral
09,08,0.04289777,0.88170135,0.07540092,neutral
09,08,0.0033315346,0.013122039,0.9835464,positive
09,08,0.67517334,0.24221921,0.08260745,negative
09,08,0.060878705,0.41780627,0.5213151,positive
09,08,0.82162267,0.16545607,0.012921352,negative
09,08,0.6552346,0.292431,0.052334446,negative
09,08,0.8051966,0.17569809,0.019105377,negative
09,08,0.06877977,0.13677113,0.7944491,positive
09,08,0.036105864,0.09841282,0.86548126,positive
09,08,0.009154294,0.8548932,0.1359525,neutral
09,08,0.011517646,0.92694885,0.061533496,neutral
09,08,0.0032229484,0.009783332,0.98699373,positive
09,08,0.014111233,0.9214225,0.06446634,neutral
09,08,0.24581257,0.47160056,0.28258693,neutral
09,08,0.30660343,0.6772541,0.016142504,neutral
09,08,0.0032410808,0.044653594,0.95210534,positive
09,08,0.15996802,0.7885037,0.051528256,neutral
09,08,0.15530969,0.8241314,0.020558836,neutral
09,08,0.0096887555,0.016365448,0.9739458,positive
09,08,0.009974954,0.15686378,0.8331613,positive
09,08,0.90331954,0.08863911,0.008041369,negative
09,08,0.0068455874,0.021749398,0.971405,positive
09,08,0.26634294,0.52767825,0.20597878,neutral
09,08,0.791389,0.19388537,0.014725618,negative
09,08,0.008191825,0.109353036,0.88245517,positive
09,08,0.59549755,0.3339207,0.07058179,negative
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.83910793,0.14329451,0.017597541,negative
09,08,0.021361021,0.27800667,0.7006323,positive
09,08,0.24526346,0.7232,0.03153656,neutral
09,08,0.8969406,0.09690935,0.006150048,negative
09,08,0.008786065,0.55202013,0.43919381,neutral
09,08,0.9142212,0.076017134,0.009761719,negative
09,08,0.03608177,0.93168586,0.032232314,neutral
09,08,0.004377492,0.07783277,0.9177897,positive
09,08,0.015259626,0.9159388,0.0688016,neutral
09,08,0.007011549,0.85089046,0.14209804,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.10315209,0.82114655,0.075701326,neutral
09,08,0.45899037,0.51283354,0.028176114,neutral
09,08,0.008284906,0.045027375,0.9466877,positive
09,08,0.72171736,0.25846815,0.019814476,negative
09,08,0.0801723,0.5737494,0.34607822,neutral
09,08,0.8255507,0.16063021,0.013819096,negative
09,08,0.06326207,0.35663357,0.58010435,positive
09,08,0.19377993,0.29825032,0.50796974,positive
09,08,0.7630784,0.226636,0.010285552,negative
09,08,0.005887513,0.01559586,0.97851664,positive
09,08,0.0036245936,0.013538472,0.98283696,positive
09,08,0.0637717,0.16625194,0.7699764,positive
09,08,0.006437707,0.059037045,0.93452525,positive
09,08,0.015313935,0.08759814,0.89708793,positive
09,08,0.0042631906,0.019284144,0.97645265,positive
09,08,0.049537003,0.5126076,0.43785545,neutral
09,08,0.050393797,0.89240664,0.05719952,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.41987208,0.54660064,0.033527218,neutral
09,08,0.01692699,0.102039926,0.881033,positive
09,08,0.02465215,0.91867703,0.056670856,neutral
09,08,0.011748757,0.21041049,0.77784073,positive
09,08,0.613847,0.32030702,0.06584599,negative
09,08,0.14962506,0.7633196,0.087055236,neutral
09,08,0.049561407,0.8258457,0.12459289,neutral
09,08,0.040418644,0.803341,0.15624031,neutral
09,08,0.63162,0.35892233,0.009457635,negative
09,08,0.91007185,0.08099094,0.008937179,negative
09,08,0.016950987,0.5419631,0.44108588,neutral
09,08,0.024149055,0.8662646,0.10958635,neutral
09,08,0.8075371,0.17786339,0.01459949,negative
09,08,0.023973634,0.3203245,0.6557019,positive
09,08,0.09165483,0.2558785,0.65246665,positive
09,08,0.013335289,0.19463299,0.7920317,positive
09,08,0.3381576,0.6301562,0.031686224,neutral
09,08,0.011261862,0.0897306,0.89900756,positive
09,08,0.074293695,0.81266624,0.11304007,neutral
09,08,0.52781206,0.42075095,0.051436976,negative
09,08,0.60848683,0.37309363,0.018419573,negative
09,08,0.69975704,0.2763057,0.023937212,negative
09,08,0.20519781,0.50431263,0.29048955,neutral
09,08,0.008889845,0.017687844,0.97342235,positive
09,08,0.7961342,0.18773088,0.016134888,negative
09,08,0.018689284,0.7597072,0.2216035,neutral
09,08,0.0063547497,0.5890614,0.40458384,neutral
09,08,0.15065266,0.73319846,0.1161489,neutral
09,08,0.5329906,0.44464245,0.022367032,negative
09,08,0.8988325,0.095634624,0.005532901,negative
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.031173317,0.8374203,0.13140644,neutral
09,08,0.3316919,0.64668465,0.0216234,neutral
09,08,0.008360002,0.034496,0.95714396,positive
09,08,0.01758945,0.6308769,0.35153368,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.005777079,0.02910055,0.96512234,positive
09,08,0.4430475,0.5181992,0.038753357,neutral
09,08,0.60879576,0.3566564,0.034547843,negative
09,08,0.9116222,0.0767773,0.011600524,negative
09,08,0.23420532,0.6798245,0.08597016,neutral
09,08,0.009299748,0.023232039,0.9674682,positive
09,08,0.9067385,0.08342515,0.00983634,negative
09,08,0.029934218,0.9214418,0.048623923,neutral
09,08,0.0125085795,0.58589983,0.4015916,neutral
09,08,0.0369836,0.9243273,0.038689062,neutral
09,08,0.49123,0.48992026,0.01884969,negative
09,08,0.049315166,0.8284433,0.122241534,neutral
09,08,0.15517063,0.682812,0.16201739,neutral
09,08,0.0039519435,0.03247415,0.96357393,positive
09,08,0.81517935,0.17022824,0.014592401,negative
09,08,0.8645065,0.1258098,0.00968373,negative
09,08,0.641284,0.20982757,0.1488884,negative
09,08,0.57828915,0.4063422,0.015368637,negative
09,08,0.30685568,0.6473117,0.045832664,neutral
09,08,0.09433877,0.8432844,0.062376834,neutral
09,08,0.20746687,0.68673414,0.105799004,neutral
09,08,0.41899616,0.5554683,0.025535483,neutral
09,08,0.18867971,0.77516145,0.03615878,neutral
09,08,0.91693395,0.0771936,0.005872363,negative
09,08,0.0038084902,0.41451603,0.58167547,positive
09,08,0.0031232922,0.009562471,0.9873143,positive
09,08,0.08676026,0.7789832,0.13425662,neutral
09,08,0.083219044,0.31741062,0.59937036,positive
09,08,0.57762915,0.3968454,0.025525488,negative
09,08,0.4593115,0.50697124,0.03371724,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.6085313,0.3642266,0.027242161,negative
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.0030393861,0.84138435,0.15557623,neutral
09,08,0.09351705,0.8441045,0.06237846,neutral
09,08,0.0032973825,0.0065339757,0.9901687,positive
09,08,0.18625319,0.7307854,0.08296143,neutral
09,08,0.010860259,0.89420915,0.09493065,neutral
09,08,0.28594038,0.607546,0.10651368,neutral
09,08,0.20529658,0.73915595,0.055547453,neutral
09,08,0.61358386,0.3334506,0.052965537,negative
09,08,0.050393797,0.89240664,0.05719952,neutral
09,08,0.5542976,0.26159456,0.18410777,negative
09,08,0.16403279,0.6455307,0.19043657,neutral
09,08,0.08011408,0.10157024,0.8183157,positive
09,08,0.09566795,0.725249,0.17908303,neutral
09,08,0.17397688,0.637553,0.18847017,neutral
09,08,0.9113486,0.0789786,0.00967287,negative
09,08,0.3273239,0.6419385,0.03073756,neutral
09,08,0.63632697,0.3334935,0.030179484,negative
09,08,0.39454287,0.5839691,0.02148801,neutral
09,08,0.3145803,0.36226776,0.32315195,neutral
09,08,0.35402194,0.6237874,0.022190625,neutral
09,08,0.28267094,0.6730406,0.044288427,neutral
09,08,0.024661152,0.75252914,0.22280975,neutral
09,08,0.5504138,0.42846006,0.021126207,negative
09,08,0.19331111,0.6880141,0.118674785,neutral
09,08,0.015260417,0.6071624,0.37757716,neutral
09,08,0.01189598,0.4489304,0.53917354,positive
09,08,0.21002218,0.7352075,0.054770343,neutral
09,08,0.13345726,0.6933849,0.17315781,neutral
09,08,0.017184516,0.9326915,0.05012396,neutral
09,08,0.02335942,0.2540617,0.7225789,positive
09,08,0.10743804,0.79270726,0.099854656,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.024609206,0.20084342,0.77454734,positive
09,08,0.46541777,0.46627805,0.068304144,neutral
09,08,0.18756786,0.73536146,0.07707073,neutral
09,08,0.0030438583,0.56971526,0.42724094,neutral
09,08,0.07864123,0.3347361,0.58662266,positive
09,08,0.13329148,0.31080106,0.5559075,positive
09,08,0.8612297,0.12774898,0.011021342,negative
09,08,0.63859224,0.2892083,0.07219942,negative
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.46334076,0.50364524,0.033013962,neutral
09,08,0.0077439584,0.30621454,0.6860415,positive
09,08,0.06882239,0.44444326,0.48673427,positive
09,08,0.09222349,0.7027564,0.20502013,neutral
09,08,0.020990774,0.91017914,0.068830036,neutral
09,08,0.09290799,0.818831,0.088261046,neutral
09,08,0.72489905,0.253607,0.021493914,negative
09,08,0.037924316,0.6863534,0.2757223,neutral
09,08,0.18163483,0.7871943,0.031170808,neutral
09,08,0.0035765942,0.0331358,0.9632876,positive
09,08,0.50057817,0.38614163,0.113280214,negative
09,08,0.08319781,0.76894635,0.1478558,neutral
09,08,0.19286792,0.39150578,0.41562626,positive
09,08,0.031648465,0.41114637,0.5572052,positive
09,08,0.17765301,0.5357371,0.28660992,neutral
09,08,0.25318006,0.46462196,0.28219795,neutral
09,08,0.089537755,0.85954314,0.050919127,neutral
09,08,0.20038538,0.69276017,0.10685448,neutral
09,08,0.41613036,0.46883464,0.11503501,neutral
09,08,0.007399633,0.45633364,0.53626674,positive
09,08,0.22503522,0.7073426,0.067622215,neutral
09,08,0.019481491,0.8409607,0.13955788,neutral
09,08,0.55610913,0.4220001,0.02189075,negative
09,08,0.008721399,0.86001766,0.13126095,neutral
09,08,0.15993275,0.7992484,0.040818825,neutral
09,08,0.007784476,0.057721958,0.9344936,positive
09,08,0.05411682,0.7568489,0.18903433,neutral
09,08,0.113426715,0.72686464,0.15970865,neutral
09,08,0.093668826,0.79644114,0.10989003,neutral
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.023087706,0.37069538,0.6062169,positive
09,08,0.0039021622,0.023604404,0.97249347,positive
09,08,0.106503665,0.5930741,0.3004223,neutral
09,08,0.7109156,0.26743665,0.021647723,negative
09,08,0.026080007,0.8274857,0.14643432,neutral
09,08,0.0033661986,0.9244189,0.07221489,neutral
09,08,0.3641834,0.5260628,0.109753825,neutral
09,08,0.18338619,0.2492101,0.56740373,positive
09,08,0.24342006,0.61335737,0.14322256,neutral
09,08,0.8261478,0.16172762,0.012124647,negative
09,08,0.01072885,0.09507069,0.89420044,positive
09,08,0.46697998,0.47023052,0.06278955,neutral
09,08,0.014646035,0.099538706,0.8858152,positive
09,08,0.12321108,0.7775166,0.0992723,neutral
09,08,0.2493645,0.5890792,0.16155636,neutral
09,08,0.18989763,0.7394822,0.07062022,neutral
09,08,0.1198111,0.7847919,0.095397055,neutral
09,08,0.04703165,0.81345284,0.13951546,neutral
09,08,0.009534672,0.08257434,0.90789104,positive
09,08,0.009926515,0.0786116,0.91146183,positive
09,08,0.87639403,0.104465835,0.019140143,negative
09,08,0.114305854,0.6752984,0.21039571,neutral
09,08,0.11832756,0.8159528,0.06571975,neutral
09,08,0.0779747,0.89460486,0.027420448,neutral
09,08,0.58611804,0.40188864,0.011993336,negative
09,08,0.19056341,0.6525572,0.15687948,neutral
09,08,0.02485118,0.8580718,0.11707699,neutral
09,08,0.024518996,0.49595788,0.47952306,neutral
09,08,0.06811489,0.8950115,0.036873695,neutral
09,08,0.79307765,0.19340576,0.013516575,negative
09,08,0.49811357,0.47278666,0.029099809,negative
09,08,0.6788714,0.2789669,0.042161673,negative
09,08,0.04460519,0.8788767,0.076518096,neutral
09,08,0.0478639,0.5147943,0.43734178,neutral
09,08,0.3280613,0.29567468,0.37626404,positive
09,08,0.9255178,0.068154804,0.00632745,negative
09,08,0.6748768,0.23104157,0.09408157,negative
09,08,0.010729388,0.9200542,0.06921641,neutral
09,08,0.012697576,0.043334637,0.9439678,positive
09,08,0.31348878,0.5177293,0.16878192,neutral
09,08,0.19375306,0.76233315,0.043913797,neutral
09,08,0.3853979,0.55116886,0.06343325,neutral
09,08,0.063024215,0.56029576,0.37668005,neutral
09,08,0.9537474,0.04103765,0.0052149473,negative
09,08,0.034709554,0.89597464,0.06931578,neutral
09,08,0.0847996,0.8393706,0.07582977,neutral
09,08,0.2593293,0.690534,0.050136697,neutral
09,08,0.7596851,0.22415467,0.016160278,negative
09,08,0.4709436,0.50336623,0.025690245,neutral
09,08,0.06255644,0.83541024,0.10203339,neutral
09,08,0.10660011,0.79676,0.0966399,neutral
09,08,0.030418865,0.06378342,0.9057977,positive
09,08,0.0041178036,0.05105299,0.94482917,positive
09,08,0.52955306,0.4498224,0.020624563,negative
09,08,0.13016956,0.75179875,0.118031725,neutral
09,08,0.04289777,0.88170135,0.07540092,neutral
09,08,0.034360994,0.093459785,0.87217927,positive
09,08,0.32124585,0.6524116,0.026342595,neutral
09,08,0.724982,0.2556246,0.019393448,negative
09,08,0.008338437,0.08953932,0.9021222,positive
09,08,0.9004866,0.08806366,0.011449793,negative
09,08,0.42687765,0.49558872,0.07753363,neutral
09,08,0.038352948,0.2179454,0.74370164,positive
09,08,0.0039392062,0.0321339,0.963927,positive
09,08,0.004132606,0.18849821,0.80736923,positive
09,08,0.022402486,0.8570876,0.12050981,neutral
09,08,0.3196503,0.5833347,0.097015016,neutral
09,08,0.15686482,0.46002403,0.3831111,neutral
09,08,0.36448702,0.56406724,0.07144574,neutral
09,08,0.082254425,0.41662496,0.5011206,positive
09,08,0.07440424,0.8706857,0.054910026,neutral
09,08,0.9194738,0.07327141,0.007254741,negative
09,08,0.14425741,0.82067937,0.035063244,neutral
09,08,0.130787,0.4153308,0.4538822,positive
09,08,0.008144197,0.11654635,0.87530947,positive
09,08,0.007906135,0.86872244,0.12337142,neutral
09,08,0.033369336,0.8167123,0.14991835,neutral
09,08,0.02055626,0.5290159,0.45042783,neutral
09,08,0.6541078,0.25513512,0.090757065,negative
09,08,0.13666636,0.13029806,0.73303556,positive
09,08,0.04512592,0.6909728,0.26390126,neutral
09,08,0.033078246,0.77659607,0.19032574,neutral
09,08,0.37851882,0.6037602,0.017721023,neutral
09,08,0.003825277,0.033643153,0.96253157,positive
09,08,0.40114152,0.5696426,0.029215833,neutral
09,08,0.027781451,0.79146135,0.18075724,neutral
09,08,0.10813894,0.8721381,0.019722965,neutral
09,08,0.03380006,0.43660995,0.52959,positive
09,08,0.0649452,0.74014175,0.19491303,neutral
09,08,0.46155882,0.33892986,0.19951135,negative
09,08,0.73396385,0.22567777,0.04035837,negative
09,08,0.11179783,0.5228508,0.36535135,neutral
09,08,0.39690226,0.5568459,0.04625182,neutral
09,08,0.016926745,0.39058506,0.5924882,positive
09,08,0.2391651,0.73582757,0.025007391,neutral
09,08,0.016492035,0.85902,0.124487974,neutral
09,08,0.17915821,0.7295363,0.09130555,neutral
09,08,0.86508703,0.09834074,0.036572233,negative
09,08,0.0044111875,0.10804441,0.8875444,positive
09,08,0.64717275,0.32967126,0.023155954,negative
09,08,0.68001825,0.30909652,0.010885253,negative
09,08,0.14988698,0.73959875,0.110514335,neutral
09,08,0.2970071,0.56217635,0.14081651,neutral
09,08,0.09096336,0.85389775,0.05513891,neutral
09,08,0.09610975,0.8268317,0.07705853,neutral
09,08,0.008794487,0.012114358,0.9790911,positive
09,08,0.008513008,0.10127926,0.8902077,positive
09,08,0.013493759,0.04343334,0.9430729,positive
09,08,0.025916208,0.9521601,0.021923617,neutral
09,08,0.043621406,0.24519184,0.7111867,positive
09,08,0.3780678,0.5399072,0.08202492,neutral
09,08,0.16299818,0.5923638,0.24463804,neutral
09,08,0.06228519,0.7493711,0.18834363,neutral
09,08,0.6878176,0.27663934,0.035543084,negative
09,08,0.022040492,0.7691817,0.20877782,neutral
09,08,0.02641565,0.48210204,0.4914823,positive
09,08,0.08076395,0.53107053,0.3881655,neutral
09,08,0.0029057204,0.013821349,0.9832729,positive
09,08,0.075207874,0.32232183,0.6024703,positive
09,08,0.4037369,0.5610536,0.035209477,neutral
09,08,0.41290182,0.5414882,0.04561005,neutral
09,08,0.49253362,0.46058947,0.046876926,negative
09,08,0.037280668,0.47227216,0.49044725,positive
09,08,0.005036188,0.013355443,0.98160833,positive
09,08,0.246305,0.69945097,0.054244082,neutral
09,08,0.14122282,0.8423822,0.01639494,neutral
09,08,0.010409277,0.8094682,0.18012258,neutral
09,08,0.624975,0.30496797,0.07005704,negative
09,08,0.4036137,0.5746813,0.02170505,neutral
09,08,0.93744934,0.05630146,0.0062492597,negative
09,08,0.10928805,0.7120803,0.17863162,neutral
09,08,0.7771746,0.19911592,0.023709517,negative
09,08,0.03907951,0.92955077,0.031369757,neutral
09,08,0.012484873,0.051056147,0.93645895,positive
09,08,0.17307152,0.76409525,0.06283325,neutral
09,08,0.047288634,0.80442137,0.14829001,neutral
09,08,0.24836266,0.61208487,0.13955252,neutral
09,08,0.31438792,0.64311224,0.042499866,neutral
09,08,0.6804934,0.2983492,0.02115733,negative
09,08,0.31787646,0.64017624,0.04194734,neutral
09,08,0.22306293,0.53690064,0.24003643,neutral
09,08,0.05634847,0.9022064,0.041445173,neutral
09,08,0.01805254,0.2827497,0.6991977,positive
09,08,0.2545835,0.68605465,0.05936184,neutral
09,08,0.007930546,0.07288342,0.919186,positive
09,08,0.0067957384,0.016319154,0.9768851,positive
09,08,0.016720032,0.10859496,0.874685,positive
09,08,0.6501899,0.3283368,0.021473287,negative
09,08,0.65471137,0.32050312,0.024785487,negative
09,08,0.01586141,0.557891,0.4262475,neutral
09,08,0.041957267,0.7046848,0.2533579,neutral
09,08,0.004704863,0.028997473,0.9662977,positive
09,08,0.01983055,0.19482374,0.7853457,positive
09,08,0.46977118,0.4737362,0.056492623,neutral
09,08,0.87640345,0.0929104,0.030686103,negative
09,08,0.02695949,0.7806332,0.1924073,neutral
09,08,0.0052134325,0.019632468,0.9751541,positive
09,08,0.113373645,0.8479284,0.038698047,neutral
09,08,0.25001124,0.72579205,0.024196701,neutral
09,08,0.10665796,0.84527886,0.048063252,neutral
09,08,0.53642255,0.43970993,0.023867525,negative
09,08,0.086219005,0.8555544,0.058226593,neutral
09,08,0.36613342,0.59915084,0.034715705,neutral
09,08,0.4167871,0.56834346,0.01486944,neutral
09,08,0.44700965,0.5387878,0.014202592,neutral
09,08,0.007112362,0.09197075,0.9009169,positive
09,08,0.02698541,0.90147084,0.07154373,neutral
09,08,0.6589861,0.31582412,0.02518985,negative
09,08,0.013812301,0.880093,0.10609473,neutral
09,08,0.28178933,0.60828906,0.10992164,neutral
